Date,steel_rebar,hot_rolled_coil,iron_ore,usd_mxn,coal,steel_rebar_next
2021-03-15,634.0,1258.0,168.25999450683594,20.711580276489258,24.73553466796875,632.0
2021-03-16,632.0,1258.0,168.25999450683594,20.666690826416016,24.73553466796875,627.5
2021-03-17,627.5,1258.0,168.2100067138672,20.599300384521484,24.73553466796875,628.5
2021-03-18,628.5,1258.0,168.2100067138672,20.362770080566406,24.73553466796875,624.5
2021-03-19,624.5,1266.0,168.0,20.48390007019043,24.73553466796875,622.0
2021-03-22,622.0,1265.0,167.3699951171875,20.66080093383789,24.73553466796875,626.5
2021-03-23,626.5,1268.0,167.00999450683594,20.575389862060547,24.73553466796875,626.5
2021-03-24,626.5,1272.0,167.33999633789062,20.807910919189453,24.73553466796875,626.0
2021-03-25,626.0,1272.0,167.0500030517578,20.882999420166016,24.73553466796875,631.0
2021-03-26,631.0,1271.0,166.88999938964844,20.683029174804688,24.73553466796875,633.0
2021-03-29,633.0,1271.0,166.97000122070312,20.632530212402344,24.73553466796875,632.0
2021-03-30,632.0,1277.0,166.99000549316406,20.607379913330078,24.73553466796875,628.22
2021-03-31,628.22,1348.0,166.89999389648438,20.576000213623047,24.73553466796875,643.0
2021-04-01,643.0,1345.0,163.67999267578125,20.429100036621094,24.73553466796875,650.0
2021-04-06,650.0,1360.0,166.97999572753906,20.30573081970215,24.73553466796875,641.0
2021-04-07,641.0,1355.0,169.24000549316406,20.17445945739746,24.73553466796875,636.0
2021-04-08,636.0,1350.0,170.4499969482422,20.211299896240234,24.73553466796875,639.5
2021-04-09,639.5,1350.0,170.32000732421875,20.098939895629883,24.73553466796875,636.0
2021-04-12,636.0,1354.0,171.02999877929688,20.160409927368164,24.73553466796875,635.0
2021-04-13,635.0,1357.0,171.0399932861328,20.14443016052246,24.73553466796875,639.0
2021-04-14,639.0,1358.0,171.4199981689453,20.0674991607666,24.73553466796875,636.5
2021-04-15,636.5,1359.0,173.00999450683594,20.0860595703125,24.73553466796875,641.0
2021-04-16,641.0,1359.0,174.88999938964844,19.93589973449707,24.73553466796875,637.5
2021-04-19,637.5,1364.0,174.72000122070312,19.91830062866211,24.73553466796875,637.5
2021-04-20,637.5,1354.0,178.5399932861328,19.81344985961914,24.73553466796875,637.5
2021-04-21,637.5,1360.0,176.1999969482422,19.94700050354004,24.73553466796875,638.0
2021-04-22,638.0,1363.0,176.35000610351562,19.886600494384766,24.73553466796875,637.5
2021-04-23,637.5,1363.0,176.9600067138672,19.933000564575195,24.73553466796875,639.5
2021-04-26,639.5,1360.0,177.5800018310547,19.8525390625,24.73553466796875,641.0
2021-04-27,641.0,1360.0,178.99000549316406,19.858600616455078,24.73553466796875,640.0
2021-04-28,640.0,1500.0,178.8000030517578,20.03260040283203,24.73553466796875,642.5
2021-04-29,642.5,1500.0,179.30999755859375,19.89167022705078,24.73553466796875,639.28
2021-04-30,639.28,1505.0,179.6300048828125,20.02429962158203,24.73553466796875,696.5
2021-05-04,696.5,1504.0,189.72000122070312,20.18779945373535,24.73553466796875,710.0
2021-05-05,710.0,1508.0,190.41000366210938,20.193899154663086,24.73553466796875,730.0
2021-05-06,730.0,1519.0,197.67999267578125,20.251169204711914,24.73553466796875,710.0
2021-05-07,710.0,1519.0,204.35000610351562,20.085100173950195,24.73553466796875,750.0
2021-05-10,750.0,1519.0,215.47999572753906,19.89240074157715,24.73553466796875,750.0
2021-05-11,750.0,1519.0,215.2899932861328,19.91295051574707,24.73553466796875,794.0
2021-05-12,794.0,1510.0,218.3800048828125,19.96368980407715,24.73553466796875,780.5
2021-05-13,780.5,1500.0,212.0500030517578,20.142000198364258,24.73553466796875,775.0
2021-05-14,775.0,1505.0,210.0800018310547,19.95039939880371,24.73553466796875,769.5
2021-05-17,769.5,1490.0,214.99000549316406,19.870399475097656,24.73553466796875,771.5
2021-05-18,771.5,1496.0,213.22999572753906,19.76129913330078,24.73553466796875,756.0
2021-05-19,756.0,1509.0,211.9600067138672,19.84787940979004,24.73553466796875,752.0
2021-05-20,752.0,1512.0,211.14999389648438,19.933000564575195,24.73553466796875,742.0
2021-05-21,742.0,1512.0,209.1300048828125,19.8887996673584,24.73553466796875,748.5
2021-05-24,748.5,1512.0,208.1999969482422,19.937349319458008,24.73553466796875,745.0
2021-05-25,745.0,1515.0,207.00999450683594,19.874000549316406,24.73553466796875,746.0
2021-05-26,746.0,1670.0,206.88999938964844,19.905799865722656,24.73553466796875,744.0
2021-05-27,744.0,1665.0,206.3699951171875,19.870800018310547,24.73553466796875,744.21
2021-05-28,744.21,1665.0,205.72999572753906,19.95185089111328,24.73553466796875,755.0
2021-06-01,755.0,1654.0,204.89999389648438,19.917499542236328,24.73553466796875,755.0
2021-06-02,755.0,1658.0,204.9600067138672,19.961200714111328,24.73553466796875,755.0
2021-06-03,755.0,1650.0,208.0,19.894800186157227,24.73553466796875,755.0
2021-06-04,755.0,1653.0,206.2899932861328,20.140399932861328,24.73553466796875,715.0
2021-06-07,715.0,1648.0,202.41000366210938,19.943899154663086,24.73553466796875,715.0
2021-06-08,715.0,1650.0,207.83999633789062,19.822399139404297,24.73553466796875,715.0
2021-06-09,715.0,1650.0,210.19000244140625,19.70207977294922,24.73553466796875,715.0
2021-06-10,715.0,1647.0,211.91000366210938,19.73027992248535,24.73553466796875,715.0
2021-06-11,715.0,1647.0,213.1300048828125,19.70319938659668,24.73553466796875,715.0
2021-06-14,715.0,1655.0,214.0500030517578,19.870899200439453,24.73553466796875,720.0
2021-06-15,720.0,1658.0,213.9600067138672,19.943099975585938,24.73553466796875,725.0
2021-06-16,725.0,1660.0,213.52999877929688,20.021299362182617,24.73553466796875,725.0
2021-06-17,725.0,1660.0,214.69000244140625,20.39788055419922,24.73553466796875,725.0
2021-06-18,725.0,1661.0,214.2100067138672,20.41069984436035,24.73553466796875,725.0
2021-06-21,725.0,1661.0,212.75,20.621999740600586,24.73553466796875,725.0
2021-06-22,725.0,1658.0,213.4499969482422,20.505849838256836,24.73553466796875,725.0
2021-06-23,725.0,1658.0,213.8000030517578,20.33930015563965,24.73553466796875,725.0
2021-06-24,725.0,1664.0,213.75,20.19586944580078,24.73553466796875,738.0
2021-06-25,738.0,1664.0,214.1699981689453,19.846900939941406,24.73553466796875,735.0
2021-06-28,735.0,1664.0,215.25999450683594,19.80820083618164,24.73553466796875,730.0
2021-06-29,730.0,1662.0,214.36000061035156,19.817169189453125,24.73553466796875,726.48
2021-06-30,726.48,1810.0,214.5500030517578,19.8031005859375,24.73553466796875,737.5
2021-07-01,737.5,1808.0,213.58999633789062,19.934429168701172,24.73553466796875,736.0
2021-07-02,736.0,1789.0,212.4600067138672,20.010099411010742,24.73553466796875,741.5
2021-07-05,741.5,1789.0,212.4600067138672,19.79810905456543,24.73553466796875,742.0
2021-07-06,742.0,1800.0,217.5800018310547,19.824899673461914,24.73553466796875,745.0
2021-07-07,745.0,1785.0,218.11000061035156,20.011659622192383,24.73553466796875,740.0
2021-07-08,740.0,1780.0,216.32000732421875,19.95039939880371,24.73553466796875,736.5
2021-07-09,736.5,1790.0,215.77999877929688,19.98110008239746,24.73553466796875,753.0
2021-07-12,753.0,1790.0,217.3300018310547,19.860700607299805,24.73553466796875,727.0
2021-07-13,727.0,1792.0,218.25999450683594,19.82740020751953,24.73553466796875,727.0
2021-07-14,727.0,1780.0,217.94000244140625,20.042200088500977,24.73553466796875,727.0
2021-07-15,727.0,1780.0,218.67999267578125,19.900949478149414,24.73553466796875,724.0
2021-07-16,724.0,1780.0,219.77000427246094,19.92938995361328,24.73553466796875,726.0
2021-07-19,726.0,1775.0,219.5,19.904199600219727,24.73553466796875,725.0
2021-07-20,725.0,1780.0,219.36000061035156,20.03809928894043,24.73553466796875,729.0
2021-07-21,729.0,1780.0,218.3699951171875,20.136049270629883,24.73553466796875,731.5
2021-07-22,731.5,1780.0,213.80999755859375,20.147140502929688,24.73553466796875,726.5
2021-07-23,726.5,1780.0,216.02999877929688,20.102750778198242,24.73553466796875,724.0
2021-07-26,724.0,1781.0,215.16000366210938,20.058300018310547,24.73553466796875,724.0
2021-07-27,724.0,1786.0,214.99000549316406,20.02429962158203,24.73553466796875,722.5
2021-07-28,722.5,1880.0,214.44000244140625,19.954099655151367,24.73553466796875,723.0
2021-07-29,723.0,1888.0,213.52000427246094,19.913799285888672,24.73553466796875,720.57
2021-07-30,720.57,1888.0,211.99000549316406,19.85140037536621,24.73553466796875,719.0
2021-08-02,719.0,1859.0,181.2100067138672,19.865699768066406,24.73553466796875,708.5
2021-08-03,708.5,1840.0,181.00999450683594,19.90169906616211,24.73553466796875,710.0
2021-08-04,710.0,1870.0,182.50999450683594,19.862600326538086,24.73553466796875,706.0
2021-08-05,706.0,1870.0,171.91000366210938,19.960399627685547,24.73553466796875,694.5
2021-08-06,694.5,1885.0,172.00999450683594,19.928260803222656,24.73553466796875,698.0
2021-08-09,698.0,1885.0,173.52000427246094,20.069799423217773,24.73553466796875,694.5
2021-08-10,694.5,1883.0,168.58999633789062,20.069869995117188,24.73553466796875,696.5
2021-08-11,696.5,1881.0,169.05999755859375,20.070499420166016,24.73553466796875,696.5
2021-08-12,696.5,1880.0,167.94000244140625,19.929500579833984,24.73553466796875,696.5
2021-08-13,696.5,1880.0,167.9499969482422,19.951379776000977,24.73553466796875,692.5
2021-08-16,692.5,1895.0,166.9600067138672,19.85770034790039,24.73553466796875,692.5
2021-08-17,692.5,1885.0,167.33999633789062,19.88010025024414,24.73553466796875,692.5
2021-08-18,692.5,1887.0,159.58999633789062,19.997549057006836,24.73553466796875,692.5
2021-08-19,692.5,1880.0,160.3800048828125,20.039039611816406,24.73553466796875,692.5
2021-08-20,692.5,1880.0,160.5399932861328,20.167200088500977,24.73553466796875,690.0
2021-08-23,690.0,1884.0,159.39999389648438,20.381500244140625,24.73553466796875,690.0
2021-08-24,690.0,1881.0,160.07000732421875,20.317949295043945,24.73553466796875,690.0
2021-08-25,690.0,1935.0,159.9199981689453,20.206100463867188,24.73553466796875,688.0
2021-08-26,688.0,1936.0,159.6300048828125,20.216100692749023,24.73553466796875,687.5
2021-08-27,687.5,1941.0,159.67999267578125,20.366500854492188,24.73553466796875,688.07
2021-08-31,688.07,1945.0,159.25,20.139249801635742,24.73553466796875,671.5
2021-09-01,671.5,1939.0,143.0800018310547,20.059600830078125,24.73553466796875,668.0
2021-09-02,668.0,1943.0,140.5399932861328,19.99774932861328,24.73553466796875,671.5
2021-09-03,671.5,1941.0,144.8300018310547,19.962350845336914,24.73553466796875,671.5
2021-09-06,671.5,1941.0,144.8300018310547,19.909000396728516,24.73553466796875,668.5
2021-09-07,668.5,1923.0,138.99000549316406,19.888099670410156,24.73553466796875,667.5
2021-09-08,667.5,1923.0,135.55999755859375,19.927799224853516,24.73553466796875,676.5
2021-09-09,676.5,1927.0,133.82000732421875,19.927499771118164,24.73553466796875,685.0
2021-09-10,685.0,1927.0,133.17999267578125,19.921600341796875,24.73553466796875,679.0
2021-09-13,679.0,1925.0,129.66000366210938,19.86549949645996,24.73553466796875,664.0
2021-09-14,664.0,1930.0,128.11000061035156,19.86199951171875,24.73553466796875,660.0
2021-09-15,660.0,1923.0,124.16000366210938,19.897300720214844,24.73553466796875,660.0
2021-09-16,660.0,1923.0,119.95999908447266,19.844499588012695,24.73553466796875,669.0
2021-09-17,669.0,1936.0,123.0,19.940549850463867,24.73553466796875,661.0
2021-09-20,661.0,1935.0,117.01000213623047,20.01849937438965,24.73553466796875,667.5
2021-09-21,667.5,1935.0,119.01000213623047,20.118940353393555,24.73553466796875,674.0
2021-09-22,674.0,1935.0,120.7300033569336,20.128700256347656,24.73553466796875,667.0
2021-09-23,667.0,1930.0,120.44999694824219,20.086759567260742,24.73553466796875,668.0
2021-09-24,668.0,1933.0,120.0999984741211,20.052900314331055,24.73553466796875,670.0
2021-09-27,670.0,1935.0,120.2300033569336,20.053499221801758,24.73553466796875,665.0
2021-09-28,665.0,1929.0,119.88999938964844,20.089500427246094,24.73553466796875,665.0
2021-09-29,665.0,1900.0,119.69999694824219,20.329769134521484,24.73553466796875,665.32
2021-09-30,665.32,1900.0,119.6500015258789,20.501100540161133,24.73553466796875,681.0
2021-10-01,681.0,1916.0,115.76000213623047,20.615400314331055,24.73553466796875,690.5
2021-10-04,690.5,1917.0,117.76000213623047,20.41819953918457,24.73553466796875,700.0
2021-10-05,700.0,1910.0,117.8499984741211,20.50160026550293,24.73553466796875,691.5
2021-10-06,691.5,1889.0,117.68000030517578,20.570199966430664,24.73553466796875,700.0
2021-10-07,700.0,1881.0,118.0999984741211,20.5575008392334,24.73553466796875,700.0
2021-10-08,700.0,1882.0,122.86000061035156,20.654130935668945,24.73553466796875,712.0
2021-10-11,712.0,1898.0,130.24000549316406,20.7231502532959,24.73553466796875,707.0
2021-10-12,707.0,1899.0,126.41999816894531,20.847000122070312,24.73553466796875,714.0
2021-10-13,714.0,1895.0,122.29000091552734,20.780000686645508,24.73553466796875,714.0
2021-10-14,714.0,1897.0,122.83000183105469,20.553699493408203,24.73553466796875,711.5
2021-10-15,711.5,1898.0,123.19000244140625,20.541799545288086,24.73553466796875,711.5
2021-10-18,711.5,1893.0,123.4000015258789,20.347000122070312,24.73553466796875,714.5
2021-10-19,714.5,1895.0,123.30000305175781,20.397499084472656,24.73553466796875,714.5
2021-10-20,714.5,1900.0,123.48999786376953,20.22209930419922,24.73553466796875,714.5
2021-10-21,714.5,1902.0,122.88999938964844,20.221500396728516,24.73553466796875,727.5
2021-10-22,727.5,1904.0,122.5,20.29319953918457,24.73553466796875,714.0
2021-10-25,714.0,1903.0,122.05999755859375,20.188899993896484,24.73553466796875,710.0
2021-10-26,710.0,1911.0,122.47000122070312,20.170499801635742,24.73553466796875,710.0
2021-10-27,710.0,1776.0,122.36000061035156,20.196910858154297,24.73553466796875,710.0
2021-10-28,710.0,1798.0,121.94000244140625,20.304800033569336,24.73553466796875,709.17
2021-10-29,709.17,1803.0,121.2300033569336,20.378400802612305,24.73553466796875,722.5
2021-11-01,722.5,1798.0,102.58000183105469,20.55270004272461,24.73553466796875,731.5
2021-11-02,731.5,1780.0,99.4000015258789,20.839599609375,24.73553466796875,732.0
2021-11-03,732.0,1785.0,99.3499984741211,20.78030014038086,24.73553466796875,733.0
2021-11-04,733.0,1790.0,97.16999816894531,20.531700134277344,24.73553466796875,738.0
2021-11-05,738.0,1790.0,94.43000030517578,20.545900344848633,24.73553466796875,731.0
2021-11-08,731.0,1805.0,94.36000061035156,20.372800827026367,24.73553466796875,718.0
2021-11-09,718.0,1805.0,91.9800033569336,20.332950592041016,24.73553466796875,717.0
2021-11-10,717.0,1809.0,92.19000244140625,20.319150924682617,24.73553466796875,730.0
2021-11-11,730.0,1813.0,93.62999725341797,20.606399536132812,24.73553466796875,712.0
2021-11-12,712.0,1812.0,93.4000015258789,20.636430740356445,24.73553466796875,722.0
2021-11-15,722.0,1801.0,92.36000061035156,20.52419090270996,24.73553466796875,706.0
2021-11-16,706.0,1802.0,92.01000213623047,20.59480094909668,24.73553466796875,722.0
2021-11-17,722.0,1798.0,92.76000213623047,20.753799438476562,24.73553466796875,717.0
2021-11-18,717.0,1798.0,92.01000213623047,20.64539909362793,24.73553466796875,729.0
2021-11-19,729.0,1800.0,92.77999877929688,20.75950050354004,24.73553466796875,722.0
2021-11-22,722.0,1802.0,93.38999938964844,20.86083984375,24.73553466796875,726.0
2021-11-23,726.0,1805.0,93.98999786376953,20.99370002746582,24.73553466796875,726.0
2021-11-24,726.0,1661.0,94.33000183105469,21.265499114990234,24.73553466796875,730.5
2021-11-25,730.5,1661.0,94.33000183105469,21.40089988708496,24.73553466796875,728.5
2021-11-26,728.5,1605.0,94.44000244140625,21.624500274658203,24.73553466796875,728.0
2021-11-29,728.0,1606.0,94.70999908447266,21.72960090637207,24.73553466796875,728.75
2021-11-30,728.75,1610.0,94.97000122070312,21.68079948425293,24.73553466796875,703.0
2021-12-01,703.0,1594.0,103.16999816894531,21.411800384521484,24.73553466796875,690.0
2021-12-02,690.0,1600.0,101.81999969482422,21.471569061279297,24.73553466796875,685.5
2021-12-03,685.5,1615.0,101.48999786376953,21.30854034423828,24.73553466796875,703.5
2021-12-06,703.5,1616.0,103.73999786376953,21.22100067138672,24.73553466796875,712.5
2021-12-07,712.5,1620.0,108.04000091552734,21.22369956970215,24.73553466796875,707.5
2021-12-08,707.5,1616.0,106.7699966430664,21.028200149536133,24.73553466796875,703.0
2021-12-09,703.0,1610.0,106.48999786376953,20.925800323486328,24.73553466796875,697.0
2021-12-10,697.0,1606.0,105.0,20.950700759887695,24.73553466796875,701.0
2021-12-13,701.0,1607.0,108.51000213623047,20.876300811767578,24.73553466796875,694.5
2021-12-14,694.5,1608.0,107.04000091552734,20.993600845336914,24.73553466796875,696.5
2021-12-15,696.5,1630.0,109.22000122070312,21.218900680541992,24.73553466796875,692.0
2021-12-16,692.0,1640.0,111.19000244140625,21.033199310302734,24.73553466796875,698.0
2021-12-17,698.0,1647.0,111.63999938964844,20.819400787353516,24.73553466796875,691.5
2021-12-20,691.5,1636.0,113.79000091552734,20.829299926757812,24.73553466796875,695.0
2021-12-21,695.0,1638.0,113.63999938964844,20.755399703979492,24.73553466796875,696.0
2021-12-22,696.0,1615.0,112.54000091552734,20.822500228881836,24.73553466796875,698.0
2021-12-23,698.0,1616.0,112.54000091552734,20.710399627685547,24.73553466796875,696.5
2021-12-24,696.5,1616.0,112.54000091552734,20.62809944152832,24.73553466796875,698.0
2021-12-29,698.0,1421.0,112.33999633789062,20.662200927734375,24.73553466796875,698.5
2021-12-30,698.5,1427.0,112.23999786376953,20.558000564575195,24.73553466796875,699.36
2021-12-31,699.36,1435.0,112.5,20.4591007232666,24.73553466796875,689.0
2022-01-04,689.0,1435.0,120.91000366210938,20.486000061035156,24.73553466796875,705.0
2022-01-05,705.0,1426.0,124.13999938964844,20.52199935913086,24.73553466796875,707.5
2022-01-06,707.5,1420.0,125.94000244140625,20.56369972229004,24.73553466796875,715.0
2022-01-07,715.0,1415.0,126.20999908447266,20.493099212646484,24.73553466796875,707.0
2022-01-10,707.0,1406.0,124.4800033569336,20.390470504760742,24.73553466796875,712.5
2022-01-11,712.5,1400.0,126.75,20.358200073242188,24.73553466796875,708.0
2022-01-12,708.0,1435.0,128.66000366210938,20.39051055908203,24.73553466796875,696.0
2022-01-13,696.0,1439.0,127.83999633789062,20.362850189208984,24.73553466796875,700.0
2022-01-14,700.0,1437.0,126.23999786376953,20.333669662475586,24.73553466796875,695.5
2022-01-17,695.5,1437.0,126.23999786376953,20.301000595092773,24.73553466796875,705.5
2022-01-18,705.5,1428.0,127.4800033569336,20.289499282836914,24.73553466796875,699.5
2022-01-19,699.5,1438.0,127.41000366210938,20.398799896240234,24.73553466796875,705.0
2022-01-20,705.0,1438.0,129.08999633789062,20.500499725341797,24.73553466796875,703.5
2022-01-21,703.5,1425.0,129.49000549316406,20.530719757080078,24.73553466796875,697.0
2022-01-24,697.0,1426.0,128.74000549316406,20.448150634765625,24.73553466796875,701.5
2022-01-25,701.5,1430.0,129.94000244140625,20.573829650878906,24.73553466796875,695.0
2022-01-26,695.0,1195.0,129.39999389648438,20.60700035095215,24.73553466796875,701.0
2022-01-27,701.0,1175.0,129.9600067138672,20.71540069580078,24.73553466796875,702.0
2022-01-28,702.0,1170.0,130.80999755859375,20.76740074157715,24.73553466796875,701.45
2022-01-31,701.45,1165.0,131.14999389648438,20.82900047302246,24.73553466796875,729.0
2022-02-01,729.0,1180.0,138.7899932861328,20.625900268554688,24.73553466796875,748.0
2022-02-02,748.0,1195.0,139.97999572753906,20.545700073242188,24.73553466796875,739.0
2022-02-03,739.0,1186.0,145.9499969482422,20.601200103759766,24.73553466796875,737.0
2022-02-04,737.0,1190.0,145.4499969482422,20.564599990844727,24.73553466796875,750.0
2022-02-07,750.0,1180.0,150.11000061035156,20.653600692749023,24.73553466796875,746.5
2022-02-08,746.5,1164.0,148.8300018310547,20.580799102783203,24.73553466796875,745.0
2022-02-09,745.0,1143.0,147.63999938964844,20.597620010375977,24.73553466796875,748.0
2022-02-10,748.0,1145.0,151.57000732421875,20.48784065246582,24.73553466796875,745.5
2022-02-11,745.5,1131.0,150.8699951171875,20.557199478149414,24.73553466796875,742.5
2022-02-14,742.5,1131.0,146.75999450683594,20.510440826416016,24.73553466796875,737.0
2022-02-15,737.0,1125.0,144.88999938964844,20.40899085998535,24.73553466796875,742.5
2022-02-16,742.5,1117.0,142.22999572753906,20.383800506591797,24.73553466796875,741.0
2022-02-17,741.0,1117.0,143.8800048828125,20.286399841308594,24.73553466796875,742.5
2022-02-18,742.5,1117.0,141.11000061035156,20.29159927368164,24.73553466796875,743.5
2022-02-21,743.5,1117.0,141.11000061035156,20.295249938964844,24.73553466796875,737.5
2022-02-22,737.5,1117.0,143.25999450683594,20.322980880737305,24.73553466796875,740.0
2022-02-23,740.0,990.0,142.9600067138672,20.29439926147461,24.73553466796875,742.0
2022-02-24,742.0,994.0,142.66000366210938,20.231700897216797,24.73553466796875,739.0
2022-02-25,739.0,1010.0,141.75999450683594,20.563369750976562,24.73553466796875,737.78
2022-02-28,737.78,1056.0,141.99000549316406,20.573139190673828,24.73553466796875,835.0
2022-03-01,835.0,1060.0,143.4499969482422,20.4606990814209,24.73553466796875,835.0
2022-03-02,835.0,1057.0,146.07000732421875,20.64310073852539,24.73553466796875,837.5
2022-03-03,837.5,1085.0,151.11000061035156,20.642549514770508,24.73553466796875,837.5
2022-03-04,837.5,1175.0,152.27999877929688,20.63939094543457,24.73553466796875,850.0
2022-03-07,850.0,1080.0,158.82000732421875,20.96925926208496,24.73553466796875,940.0
2022-03-08,940.0,1065.0,160.9600067138672,21.305349349975586,24.73553466796875,950.0
2022-03-09,950.0,1090.0,157.58999633789062,21.362390518188477,24.73553466796875,920.0
2022-03-10,920.0,1102.0,156.9499969482422,20.905189514160156,24.73553466796875,925.5
2022-03-11,925.5,1125.0,155.36000061035156,20.91200065612793,24.73553466796875,899.0
2022-03-14,899.0,1125.0,150.11000061035156,20.887510299682617,24.73553466796875,925.0
2022-03-15,925.0,1125.0,144.77000427246094,20.90036964416504,24.73553466796875,928.5
2022-03-16,928.5,1100.0,148.85000610351562,20.812599182128906,24.73553466796875,925.0
2022-03-17,925.0,1120.0,149.64999389648438,20.630699157714844,24.73553466796875,920.0
2022-03-18,920.0,1134.0,150.58999633789062,20.514089584350586,24.73553466796875,925.0
2022-03-21,925.0,1135.0,150.47000122070312,20.381149291992188,24.73553466796875,920.0
2022-03-22,920.0,1138.0,149.67999267578125,20.381900787353516,24.73553466796875,926.0
2022-03-23,926.0,1130.0,149.57000732421875,20.272199630737305,24.73553466796875,925.0
2022-03-24,925.0,1117.0,149.6300048828125,20.226640701293945,24.73553466796875,926.5
2022-03-25,926.5,1123.0,149.8699951171875,20.066299438476562,24.73553466796875,924.5
2022-03-28,924.5,1120.0,150.13999938964844,20.030149459838867,24.73553466796875,922.5
2022-03-29,922.5,1122.0,150.13999938964844,20.091249465942383,24.73553466796875,924.0
2022-03-30,924.0,1535.0,150.61000061035156,19.965599060058594,24.73553466796875,925.33
2022-03-31,925.33,1541.0,150.83999633789062,19.878150939941406,24.73553466796875,942.0
2022-04-01,942.0,1540.0,159.85000610351562,19.875200271606445,24.73553466796875,942.0
2022-04-04,942.0,1526.0,161.83999633789062,19.8572998046875,24.73553466796875,942.0
2022-04-05,942.0,1530.0,161.25,19.8093204498291,24.73553466796875,942.0
2022-04-06,942.0,1516.0,160.0800018310547,19.98259925842285,24.73553466796875,942.5
2022-04-07,942.5,1514.0,157.2899932861328,20.161460876464844,24.73553466796875,942.5
2022-04-08,942.5,1490.0,154.2100067138672,20.130319595336914,24.73553466796875,942.5
2022-04-11,942.5,1475.0,155.94000244140625,20.064849853515625,24.73553466796875,943.0
2022-04-12,943.0,1470.0,155.55999755859375,19.941940307617188,24.73553466796875,938.0
2022-04-13,938.0,1469.0,154.6699981689453,19.80328941345215,24.73553466796875,942.5
2022-04-14,942.5,1479.0,155.69000244140625,19.76129913330078,24.73553466796875,950.0
2022-04-19,950.0,1465.0,154.5800018310547,19.79520034790039,24.73553466796875,944.5
2022-04-20,944.5,1467.0,154.41000366210938,20.018110275268555,24.73553466796875,936.5
2022-04-21,936.5,1465.0,154.27000427246094,19.97369956970215,24.73553466796875,934.0
2022-04-22,934.0,1465.0,154.1300048828125,20.184650421142578,24.73553466796875,930.0
2022-04-25,930.0,1466.0,152.47000122070312,20.23200035095215,24.73553466796875,935.0
2022-04-26,935.0,1466.0,152.0800018310547,20.214599609375,24.73553466796875,935.0
2022-04-27,935.0,1370.0,151.6199951171875,20.380319595336914,24.73553466796875,935.5
2022-04-28,935.5,1390.0,151.19000244140625,20.372299194335938,24.73553466796875,935.79
2022-04-29,935.79,1400.0,150.77000427246094,20.441299438476562,24.73553466796875,839.5
2022-05-03,839.5,1370.0,144.0800018310547,20.448200225830078,24.73553466796875,850.0
2022-05-04,850.0,1390.0,142.89999389648438,20.280059814453125,24.73553466796875,860.5
2022-05-05,860.5,1395.0,144.89999389648438,20.038259506225586,24.73553466796875,840.0
2022-05-06,840.0,1378.0,136.91000366210938,20.21470069885254,24.73553466796875,822.0
2022-05-09,822.0,1365.0,133.30999755859375,20.176300048828125,24.73553466796875,815.5
2022-05-10,815.5,1363.0,131.89999389648438,20.3635196685791,24.73553466796875,814.5
2022-05-11,814.5,1390.0,134.25999450683594,20.380359649658203,24.73553466796875,799.5
2022-05-12,799.5,1380.0,131.97999572753906,20.319730758666992,24.73553466796875,801.0
2022-05-13,801.0,1382.0,132.3300018310547,20.172700881958008,24.73553466796875,804.5
2022-05-16,804.5,1376.0,132.9600067138672,20.09126091003418,24.73553466796875,802.5
2022-05-17,802.5,1377.0,132.61000061035156,20.019100189208984,24.73553466796875,802.5
2022-05-18,802.5,1380.0,130.80999755859375,19.93549919128418,24.73553466796875,795.0
2022-05-19,795.0,1377.0,131.9199981689453,20.023000717163086,24.73553466796875,790.0
2022-05-20,790.0,1385.0,133.66000366210938,19.923599243164062,24.73553466796875,800.0
2022-05-23,800.0,1385.0,133.99000549316406,19.84942054748535,24.73553466796875,800.0
2022-05-24,800.0,1385.0,133.30999755859375,19.917959213256836,24.73553466796875,806.0
2022-05-25,806.0,1200.0,133.27000427246094,19.84269905090332,24.73553466796875,805.0
2022-05-26,805.0,1200.0,132.97999572753906,19.818199157714844,24.73553466796875,804.5
2022-05-27,804.5,1195.0,133.1699981689453,19.75189971923828,24.73553466796875,804.5
2022-05-30,804.5,1195.0,133.1699981689453,19.56999969482422,24.73553466796875,803.21
2022-05-31,803.21,1190.0,133.50999450683594,19.531299591064453,24.73553466796875,740.0
2022-06-01,740.0,1161.0,136.9499969482422,19.648740768432617,24.73553466796875,740.0
2022-06-06,740.0,1155.0,144.80999755859375,19.54521942138672,24.73553466796875,740.0
2022-06-07,740.0,1151.0,145.8800048828125,19.555299758911133,24.73553466796875,730.5
2022-06-08,730.5,1150.0,145.33999633789062,19.57670021057129,24.73553466796875,725.0
2022-06-09,725.0,1150.0,143.6300048828125,19.587099075317383,24.73553466796875,715.0
2022-06-10,715.0,1160.0,141.50999450683594,19.676300048828125,24.73553466796875,715.0
2022-06-13,715.0,1138.0,140.33999633789062,20.019460678100586,24.73553466796875,708.0
2022-06-14,708.0,1135.0,140.08999633789062,20.466800689697266,24.73553466796875,700.5
2022-06-15,700.5,1135.0,137.1699981689453,20.560659408569336,24.73553466796875,698.0
2022-06-16,698.0,1126.0,137.85000610351562,20.222150802612305,24.73553466796875,692.5
2022-06-17,692.5,1126.0,135.69000244140625,20.397199630737305,24.73553466796875,688.0
2022-06-20,688.0,1126.0,135.69000244140625,20.294309616088867,24.73553466796875,692.5
