Date,steel_rebar,usd_mxn,coal,iron_ore,hot_rolled_coil
2025-08-04,545.5,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945
2025-08-05,544.0,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453
2025-08-06,543.5,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2025-08-07,544.5,20.253999710083008,20.253999710083008,20.253999710083008,20.253999710083008
2025-08-08,542.0,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334
2025-08-11,542.0,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617
2025-08-12,546.5,21.53499984741211,21.53499984741211,21.53499984741211,21.53499984741211
2025-08-13,542.0,21.531999588012695,21.531999588012695,21.531999588012695,21.531999588012695
2025-08-14,540.5,21.118999481201172,21.118999481201172,21.118999481201172,21.118999481201172
2025-08-15,541.0,20.625999450683594,20.625999450683594,20.625999450683594,20.625999450683594
2025-08-18,541.0,20.139999389648438,20.139999389648438,20.139999389648438,20.139999389648438
2025-08-19,546.5,19.86199951171875,19.86199951171875,19.86199951171875,19.86199951171875
2025-08-20,540.5,19.496000289916992,19.496000289916992,19.496000289916992,19.496000289916992
2025-08-21,540.0,19.631000518798828,19.631000518798828,19.631000518798828,19.631000518798828
2025-08-22,540.0,20.158000946044922,20.158000946044922,20.158000946044922,20.158000946044922
2025-08-26,540.0,20.482999801635742,20.482999801635742,20.482999801635742,20.482999801635742
2025-08-27,540.0,20.402000427246094,20.402000427246094,20.402000427246094,20.402000427246094
2025-08-28,540.0,20.27199935913086,20.27199935913086,20.27199935913086,20.27199935913086
2025-08-29,541.5,20.474000930786133,20.474000930786133,20.474000930786133,20.474000930786133
2025-09-01,541.5,,,,
2025-09-02,541.5,20.099000930786133,20.099000930786133,20.099000930786133,20.099000930786133
2025-09-03,540.5,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617
2025-09-04,542.0,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492
2025-09-05,536.5,20.75,20.75,20.75,20.75
2025-09-08,536.5,20.38599967956543,20.38599967956543,20.38599967956543,20.38599967956543
2025-09-09,540.5,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945
2025-09-10,540.5,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789
2025-09-11,540.5,20.4060001373291,20.4060001373291,20.4060001373291,20.4060001373291
2025-09-12,536.5,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164
2025-09-15,540.5,20.9950008392334,20.9950008392334,20.9950008392334,20.9950008392334
2025-09-16,540.5,21.389999389648438,21.389999389648438,21.389999389648438,21.389999389648438
2025-09-17,536.5,21.42099952697754,21.42099952697754,21.42099952697754,21.42099952697754
2025-09-18,535.5,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334
2025-09-19,540.5,21.920000076293945,21.920000076293945,21.920000076293945,21.920000076293945
2025-09-22,536.5,21.761999130249023,21.761999130249023,21.761999130249023,21.761999130249023
2025-09-23,536.0,21.75,21.75,21.75,21.75
2025-09-24,536.5,22.149999618530273,22.149999618530273,22.149999618530273,22.149999618530273
2025-09-25,536.5,22.1200008392334,22.1200008392334,22.1200008392334,22.1200008392334
2025-09-26,536.5,22.15999984741211,22.15999984741211,22.15999984741211,22.15999984741211
2025-09-29,540.5,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945
2025-09-30,543.5,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383
2025-10-01,540.5,22.719999313354492,22.719999313354492,22.719999313354492,22.719999313354492
2025-10-02,540.5,22.729999542236328,22.729999542236328,22.729999542236328,22.729999542236328
2025-10-03,545.5,23.25,23.25,23.25,23.25
2025-10-06,540.5,23.260000228881836,23.260000228881836,23.260000228881836,23.260000228881836
2025-10-07,540.5,23.15999984741211,23.15999984741211,23.15999984741211,23.15999984741211
2025-10-08,547.5,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273
2025-10-09,543.0,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547
2025-10-10,545.0,23.18899917602539,23.18899917602539,23.18899917602539,23.18899917602539
2025-10-13,547.5,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508
2025-10-14,547.5,24.700000762939453,24.700000762939453,24.700000762939453,24.700000762939453
2025-10-15,542.5,23.989999771118164,23.989999771118164,23.989999771118164,23.989999771118164
2025-10-16,544.0,24.070999145507812,24.070999145507812,24.070999145507812,24.070999145507812
2025-10-17,547.5,23.559999465942383,23.559999465942383,23.559999465942383,23.559999465942383
2025-10-20,547.5,24.049999237060547,24.049999237060547,24.049999237060547,24.049999237060547
2025-10-21,547.5,22.959999084472656,22.959999084472656,22.959999084472656,22.959999084472656
2025-10-22,543.0,22.46299934387207,22.46299934387207,22.46299934387207,22.46299934387207
2025-10-23,543.0,22.43199920654297,22.43199920654297,22.43199920654297,22.43199920654297
2025-10-24,544.0,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328
2025-10-27,545.0,22.434999465942383,22.434999465942383,22.434999465942383,22.434999465942383
2025-10-28,545.0,22.104000091552734,22.104000091552734,22.104000091552734,22.104000091552734
2025-10-29,545.0,22.163999557495117,22.163999557495117,22.163999557495117,22.163999557495117
